[2025-03-26T13:48:32.901+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-03-26T13:48:33.116+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: containers1_dag.php_app2 scheduled__2025-03-25T05:25:00+00:00 [queued]>
[2025-03-26T13:48:33.188+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: containers1_dag.php_app2 scheduled__2025-03-25T05:25:00+00:00 [queued]>
[2025-03-26T13:48:33.190+0000] {taskinstance.py:2867} INFO - Starting attempt 1 of 6
[2025-03-26T13:48:34.015+0000] {taskinstance.py:2890} INFO - Executing <Task(DockerOperator): php_app2> on 2025-03-25 05:25:00+00:00
[2025-03-26T13:48:34.053+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=1022) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-03-26T13:48:34.058+0000] {standard_task_runner.py:72} INFO - Started process 1040 to run task
[2025-03-26T13:48:34.155+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'containers1_dag', 'php_app2', 'scheduled__2025-03-25T05:25:00+00:00', '--job-id', '152', '--raw', '--subdir', 'DAGS_FOLDER/containers1_dag.py', '--cfg-path', '/tmp/tmpd1pe0aeq']
[2025-03-26T13:48:34.157+0000] {standard_task_runner.py:105} INFO - Job 152: Subtask php_app2
[2025-03-26T13:48:34.976+0000] {task_command.py:467} INFO - Running <TaskInstance: containers1_dag.php_app2 scheduled__2025-03-25T05:25:00+00:00 [running]> on host 3d581a580455
[2025-03-26T13:48:35.780+0000] {taskinstance.py:3134} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='andre' AIRFLOW_CTX_DAG_ID='containers1_dag' AIRFLOW_CTX_TASK_ID='php_app2' AIRFLOW_CTX_EXECUTION_DATE='2025-03-25T05:25:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-03-25T05:25:00+00:00'
[2025-03-26T13:48:35.792+0000] {taskinstance.py:732} INFO - ::endgroup::
[2025-03-26T13:48:36.134+0000] {docker.py:345} INFO - Starting docker container from image php-app2
[2025-03-26T13:48:36.142+0000] {docker.py:353} WARNING - Using remote engine or docker-in-docker and mounting temporary volume from host is not supported. Falling back to `mount_tmp_dir=False` mode. You can set `mount_tmp_dir` parameter to False to disable mounting and remove the warning
[2025-03-26T13:48:48.790+0000] {docker.py:69} INFO - array(158) {
[2025-03-26T13:48:48.790+0000] {docker.py:69} INFO -   [0]=>
[2025-03-26T13:48:48.810+0000] {docker.py:69} INFO -     int(1742852314)
[2025-03-26T13:48:48.811+0000] {docker.py:69} INFO -   }
[2025-03-26T13:48:48.811+0000] {docker.py:69} INFO -   [4]=>
[2025-03-26T13:48:48.812+0000] {docker.py:69} INFO -   object(stdClass)#6 (3) {
[2025-03-26T13:48:48.812+0000] {docker.py:69} INFO -     ["contador"]=>
[2025-03-26T13:48:48.814+0000] {docker.py:69} INFO -     int(1)
[2025-03-26T13:48:48.815+0000] {docker.py:69} INFO -     ["container"]=>
[2025-03-26T13:48:48.815+0000] {docker.py:69} INFO -     string(8) "php-app2"
[2025-03-26T13:48:48.816+0000] {docker.py:69} INFO -     ["timestamp"]=>
[2025-03-26T13:48:48.816+0000] {docker.py:69} INFO -     int(1742996301)
[2025-03-26T13:48:48.817+0000] {docker.py:69} INFO -   }
[2025-03-26T13:48:48.818+0000] {docker.py:69} INFO -   [5]=>
[2025-03-26T13:48:48.818+0000] {docker.py:69} INFO -   object(stdClass)#7 (3) {
[2025-03-26T13:48:48.819+0000] {docker.py:69} INFO -     ["contador"]=>
[2025-03-26T13:48:48.819+0000] {docker.py:69} INFO -     int(1)
[2025-03-26T13:48:48.820+0000] {docker.py:69} INFO -     ["container"]=>
[2025-03-26T13:48:48.820+0000] {docker.py:69} INFO -     string(8) "php-app1"
[2025-03-26T13:48:48.821+0000] {docker.py:69} INFO -     ["timestamp"]=>
[2025-03-26T13:48:48.821+0000] {docker.py:69} INFO -     int(1742996302)
[2025-03-26T13:48:48.822+0000] {docker.py:69} INFO -   }
[2025-03-26T13:48:48.822+0000] {docker.py:69} INFO -   [6]=>
[2025-03-26T13:48:48.823+0000] {docker.py:69} INFO -   object(stdClass)#8 (3) {
[2025-03-26T13:48:48.823+0000] {docker.py:69} INFO -     ["contador"]=>
[2025-03-26T13:48:48.824+0000] {docker.py:69} INFO -     int(1)
[2025-03-26T13:48:48.824+0000] {docker.py:69} INFO -     ["container"]=>
[2025-03-26T13:48:48.824+0000] {docker.py:69} INFO -     string(8) "php-app1"
[2025-03-26T13:48:48.825+0000] {docker.py:69} INFO -     ["timestamp"]=>
[2025-03-26T13:48:48.825+0000] {docker.py:69} INFO -     int(1742996302)
[2025-03-26T13:48:48.825+0000] {docker.py:69} INFO -   }
[2025-03-26T13:48:48.826+0000] {docker.py:69} INFO -   [7]=>
[2025-03-26T13:48:48.826+0000] {docker.py:69} INFO -   object(stdClass)#9 (3) {
[2025-03-26T13:48:48.827+0000] {docker.py:69} INFO -     ["contador"]=>
[2025-03-26T13:48:48.827+0000] {docker.py:69} INFO -     int(1)
[2025-03-26T13:48:48.827+0000] {docker.py:69} INFO -     ["container"]=>
[2025-03-26T13:48:48.828+0000] {docker.py:69} INFO -     string(8) "php-app2"
[2025-03-26T13:48:48.828+0000] {docker.py:69} INFO -     ["timestamp"]=>
[2025-03-26T13:48:48.829+0000] {docker.py:69} INFO -     int(1742996303)
[2025-03-26T13:48:48.829+0000] {docker.py:69} INFO -   }
[2025-03-26T13:48:48.830+0000] {docker.py:69} INFO -   [8]=>
[2025-03-26T13:48:48.830+0000] {docker.py:69} INFO -   object(stdClass)#10 (3) {
[2025-03-26T13:48:48.831+0000] {docker.py:69} INFO -     ["contador"]=>
[2025-03-26T13:48:48.831+0000] {docker.py:69} INFO -     int(1)
[2025-03-26T13:48:48.831+0000] {docker.py:69} INFO -     ["container"]=>
[2025-03-26T13:48:48.832+0000] {docker.py:69} INFO -     string(8) "php-app1"
[2025-03-26T13:48:48.832+0000] {docker.py:69} INFO -     ["timestamp"]=>
[2025-03-26T13:48:48.833+0000] {docker.py:69} INFO -     int(1742996304)
[2025-03-26T13:48:48.833+0000] {docker.py:69} INFO -   }
[2025-03-26T13:48:48.833+0000] {docker.py:69} INFO -   [9]=>
[2025-03-26T13:48:48.834+0000] {docker.py:69} INFO -   object(stdClass)#11 (3) {
[2025-03-26T13:48:48.834+0000] {docker.py:69} INFO -     ["contador"]=>
[2025-03-26T13:48:48.834+0000] {docker.py:69} INFO -     int(1)
[2025-03-26T13:48:48.835+0000] {docker.py:69} INFO -     ["container"]=>
[2025-03-26T13:48:48.835+0000] {docker.py:69} INFO -     string(8) "php-app2"
[2025-03-26T13:48:48.836+0000] {docker.py:69} INFO -     ["timestamp"]=>
[2025-03-26T13:48:48.837+0000] {docker.py:69} INFO -     int(1742996305)
[2025-03-26T13:48:48.837+0000] {docker.py:69} INFO -   }
[2025-03-26T13:48:48.838+0000] {docker.py:69} INFO -   [10]=>
[2025-03-26T13:48:48.838+0000] {docker.py:69} INFO -   object(stdClass)#12 (3) {
[2025-03-26T13:48:48.839+0000] {docker.py:69} INFO -     ["contador"]=>
[2025-03-26T13:48:48.839+0000] {docker.py:69} INFO -     int(1)
[2025-03-26T13:48:48.840+0000] {docker.py:69} INFO -     ["container"]=>
[2025-03-26T13:48:48.840+0000] {docker.py:69} INFO -     string(8) "php-app2"
[2025-03-26T13:48:48.841+0000] {docker.py:69} INFO -     ["timestamp"]=>
[2025-03-26T13:48:48.841+0000] {docker.py:69} INFO -     int(1742996305)
[2025-03-26T13:48:48.842+0000] {docker.py:69} INFO -   }
[2025-03-26T13:48:48.842+0000] {docker.py:69} INFO -   [11]=>
[2025-03-26T13:48:48.843+0000] {docker.py:69} INFO -   object(stdClass)#13 (3) {
[2025-03-26T13:48:48.843+0000] {docker.py:69} INFO -     ["contador"]=>
[2025-03-26T13:48:48.844+0000] {docker.py:69} INFO -     int(1)
[2025-03-26T13:48:48.844+0000] {docker.py:69} INFO -     ["container"]=>
[2025-03-26T13:48:48.845+0000] {docker.py:69} INFO -     string(8) "php-app1"
[2025-03-26T13:48:48.845+0000] {docker.py:69} INFO -     ["timestamp"]=>
[2025-03-26T13:48:48.846+0000] {docker.py:69} INFO -     int(1742996305)
[2025-03-26T13:48:48.846+0000] {docker.py:69} INFO -   }
[2025-03-26T13:48:48.846+0000] {docker.py:69} INFO -   [12]=>
[2025-03-26T13:48:48.847+0000] {docker.py:69} INFO -   object(stdClass)#14 (3) {
[2025-03-26T13:48:48.847+0000] {docker.py:69} INFO -     ["contador"]=>
[2025-03-26T13:48:48.848+0000] {docker.py:69} INFO -     int(1)
[2025-03-26T13:48:48.849+0000] {docker.py:69} INFO -     ["container"]=>
[2025-03-26T13:48:48.849+0000] {docker.py:69} INFO -     string(8) "php-app1"
[2025-03-26T13:48:48.850+0000] {docker.py:69} INFO -     ["timestamp"]=>
[2025-03-26T13:48:48.851+0000] {docker.py:69} INFO -     int(1742996309)
[2025-03-26T13:48:48.854+0000] {docker.py:69} INFO -   }
[2025-03-26T13:48:48.855+0000] {docker.py:69} INFO -   [13]=>
[2025-03-26T13:48:48.855+0000] {docker.py:69} INFO -   object(stdClass)#15 (3) {
[2025-03-26T13:48:48.856+0000] {docker.py:69} INFO -     ["contador"]=>
[2025-03-26T13:48:48.856+0000] {docker.py:69} INFO -     int(1)
[2025-03-26T13:48:48.857+0000] {docker.py:69} INFO -     ["container"]=>
[2025-03-26T13:48:48.857+0000] {docker.py:69} INFO -     string(8) "php-app1"
[2025-03-26T13:48:48.857+0000] {docker.py:69} INFO -     ["timestamp"]=>
[2025-03-26T13:48:48.858+0000] {docker.py:69} INFO -     int(1742996309)
[2025-03-26T13:48:48.860+0000] {docker.py:69} INFO -   }
[2025-03-26T13:48:48.861+0000] {docker.py:69} INFO -   [14]=>
[2025-03-26T13:48:48.861+0000] {docker.py:69} INFO -   object(stdClass)#16 (3) {
[2025-03-26T13:48:48.862+0000] {docker.py:69} INFO -     ["contador"]=>
[2025-03-26T13:48:48.863+0000] {docker.py:69} INFO -     int(1)
[2025-03-26T13:48:48.863+0000] {docker.py:69} INFO -     ["container"]=>
[2025-03-26T13:48:48.864+0000] {docker.py:69} INFO -     string(8) "php-app2"
[2025-03-26T13:48:48.864+0000] {docker.py:69} INFO -     ["timestamp"]=>
[2025-03-26T13:48:48.865+0000] {docker.py:69} INFO -     int(1742996309)
[2025-03-26T13:48:48.867+0000] {docker.py:69} INFO -   }
[2025-03-26T13:48:48.868+0000] {docker.py:69} INFO -   [15]=>
[2025-03-26T13:48:48.869+0000] {docker.py:69} INFO -   object(stdClass)#17 (3) {
[2025-03-26T13:48:48.869+0000] {docker.py:69} INFO -     ["contador"]=>
[2025-03-26T13:48:48.870+0000] {docker.py:69} INFO -     int(1)
[2025-03-26T13:48:48.870+0000] {docker.py:69} INFO -     ["container"]=>
[2025-03-26T13:48:48.871+0000] {docker.py:69} INFO -     string(8) "php-app2"
[2025-03-26T13:48:48.871+0000] {docker.py:69} INFO -     ["timestamp"]=>
[2025-03-26T13:48:48.871+0000] {docker.py:69} INFO -     int(1742996309)
[2025-03-26T13:48:48.872+0000] {docker.py:69} INFO -   }
[2025-03-26T13:48:48.872+0000] {docker.py:69} INFO -   [16]=>
[2025-03-26T13:48:48.873+0000] {docker.py:69} INFO -   object(stdClass)#18 (3) {
[2025-03-26T13:48:48.873+0000] {docker.py:69} INFO -     ["contador"]=>
[2025-03-26T13:48:48.874+0000] {docker.py:69} INFO -     int(1)
[2025-03-26T13:48:48.879+0000] {docker.py:69} INFO -     ["container"]=>
[2025-03-26T13:48:48.879+0000] {docker.py:69} INFO -     string(8) "php-app1"
[2025-03-26T13:48:48.880+0000] {docker.py:69} INFO -     ["timestamp"]=>
[2025-03-26T13:48:48.880+0000] {docker.py:69} INFO -     int(1742996310)
[2025-03-26T13:48:48.881+0000] {docker.py:69} INFO -   }
[2025-03-26T13:48:48.883+0000] {docker.py:69} INFO -   [17]=>
[2025-03-26T13:48:48.885+0000] {docker.py:69} INFO -   object(stdClass)#19 (3) {
[2025-03-26T13:48:48.889+0000] {docker.py:69} INFO -     ["contador"]=>
[2025-03-26T13:48:48.890+0000] {docker.py:69} INFO -     int(1)
[2025-03-26T13:48:48.906+0000] {docker.py:69} INFO -     ["container"]=>
[2025-03-26T13:48:48.946+0000] {docker.py:69} INFO -     string(8) "php-app2"
[2025-03-26T13:48:48.946+0000] {docker.py:69} INFO -     ["timestamp"]=>
[2025-03-26T13:48:48.947+0000] {docker.py:69} INFO -     int(1742996310)
[2025-03-26T13:48:48.962+0000] {docker.py:69} INFO -   }
[2025-03-26T13:48:48.963+0000] {docker.py:69} INFO -   [18]=>
[2025-03-26T13:48:48.966+0000] {docker.py:69} INFO -   object(stdClass)#20 (3) {
[2025-03-26T13:48:48.966+0000] {docker.py:69} INFO -     ["contador"]=>
[2025-03-26T13:48:48.967+0000] {docker.py:69} INFO -     int(1)
[2025-03-26T13:48:48.973+0000] {docker.py:69} INFO -     ["container"]=>
[2025-03-26T13:48:48.981+0000] {docker.py:69} INFO -     string(8) "php-app2"
[2025-03-26T13:48:48.981+0000] {docker.py:69} INFO -     ["timestamp"]=>
[2025-03-26T13:48:48.995+0000] {docker.py:69} INFO -     int(1742996310)
[2025-03-26T13:48:48.996+0000] {docker.py:69} INFO -   }
[2025-03-26T13:48:48.996+0000] {docker.py:69} INFO -   [19]=>
[2025-03-26T13:48:48.996+0000] {docker.py:69} INFO -   object(stdClass)#21 (3) {
[2025-03-26T13:48:48.997+0000] {docker.py:69} INFO -     ["contador"]=>
[2025-03-26T13:48:49.007+0000] {docker.py:69} INFO -     int(1)
[2025-03-26T13:48:49.015+0000] {docker.py:69} INFO -     ["container"]=>
[2025-03-26T13:48:49.015+0000] {docker.py:69} INFO -     string(8) "php-app1"
[2025-03-26T13:48:49.016+0000] {docker.py:69} INFO -     ["timestamp"]=>
[2025-03-26T13:48:49.016+0000] {docker.py:69} INFO -     int(1742996311)
[2025-03-26T13:48:49.017+0000] {docker.py:69} INFO -   }
[2025-03-26T13:48:49.035+0000] {docker.py:69} INFO -   [20]=>
[2025-03-26T13:48:49.036+0000] {docker.py:69} INFO -   object(stdClass)#22 (3) {
[2025-03-26T13:48:49.039+0000] {docker.py:69} INFO -     ["contador"]=>
[2025-03-26T13:48:49.042+0000] {docker.py:69} INFO -     int(1)
[2025-03-26T13:48:49.043+0000] {docker.py:69} INFO -     ["container"]=>
[2025-03-26T13:48:49.055+0000] {docker.py:69} INFO -     string(8) "php-app1"
[2025-03-26T13:48:49.056+0000] {docker.py:69} INFO -     ["timestamp"]=>
[2025-03-26T13:48:49.057+0000] {docker.py:69} INFO -     int(1742996311)
[2025-03-26T13:48:49.058+0000] {docker.py:69} INFO -   }
[2025-03-26T13:48:49.061+0000] {docker.py:69} INFO -   [21]=>
[2025-03-26T13:48:49.063+0000] {docker.py:69} INFO -   object(stdClass)#23 (3) {
[2025-03-26T13:48:49.065+0000] {docker.py:69} INFO -     ["contador"]=>
[2025-03-26T13:48:49.071+0000] {docker.py:69} INFO -     int(1)
[2025-03-26T13:48:49.072+0000] {docker.py:69} INFO -     ["container"]=>
[2025-03-26T13:48:49.072+0000] {docker.py:69} INFO -     string(8) "php-app2"
[2025-03-26T13:48:49.073+0000] {docker.py:69} INFO -     ["timestamp"]=>
[2025-03-26T13:48:49.077+0000] {docker.py:69} INFO -     int(1742996312)
[2025-03-26T13:48:49.078+0000] {docker.py:69} INFO -   }
[2025-03-26T13:48:49.079+0000] {docker.py:69} INFO -   [22]=>
[2025-03-26T13:48:49.081+0000] {docker.py:69} INFO -   object(stdClass)#24 (3) {
[2025-03-26T13:48:49.081+0000] {docker.py:69} INFO -     ["contador"]=>
[2025-03-26T13:48:49.105+0000] {docker.py:69} INFO -     int(1)
[2025-03-26T13:48:49.105+0000] {docker.py:69} INFO -     ["container"]=>
[2025-03-26T13:48:49.106+0000] {docker.py:69} INFO -     string(8) "php-app1"
[2025-03-26T13:48:49.107+0000] {docker.py:69} INFO -     ["timestamp"]=>
[2025-03-26T13:48:49.108+0000] {docker.py:69} INFO -     int(1742996313)
[2025-03-26T13:48:49.108+0000] {docker.py:69} INFO -   }
[2025-03-26T13:48:49.108+0000] {docker.py:69} INFO -   [23]=>
[2025-03-26T13:48:49.109+0000] {docker.py:69} INFO -   object(stdClass)#25 (3) {
[2025-03-26T13:48:49.112+0000] {docker.py:69} INFO -     ["contador"]=>
[2025-03-26T13:48:49.113+0000] {docker.py:69} INFO -     int(1)
[2025-03-26T13:48:49.113+0000] {docker.py:69} INFO -     ["container"]=>
[2025-03-26T13:48:49.114+0000] {docker.py:69} INFO -     string(8) "php-app1"
[2025-03-26T13:48:49.114+0000] {docker.py:69} INFO -     ["timestamp"]=>
[2025-03-26T13:48:49.115+0000] {docker.py:69} INFO -     int(1742996751)
[2025-03-26T13:48:49.118+0000] {docker.py:69} INFO -   }
[2025-03-26T13:48:49.119+0000] {docker.py:69} INFO -   [24]=>
[2025-03-26T13:48:49.119+0000] {docker.py:69} INFO -   object(stdClass)#26 (3) {
[2025-03-26T13:48:49.120+0000] {docker.py:69} INFO -     ["contador"]=>
[2025-03-26T13:48:49.120+0000] {docker.py:69} INFO -     int(1)
[2025-03-26T13:48:49.120+0000] {docker.py:69} INFO -     ["container"]=>
[2025-03-26T13:48:49.121+0000] {docker.py:69} INFO -     string(8) "php-app2"
[2025-03-26T13:48:49.124+0000] {docker.py:69} INFO -     ["timestamp"]=>
[2025-03-26T13:48:49.124+0000] {docker.py:69} INFO -     int(1742996751)
[2025-03-26T13:48:49.125+0000] {docker.py:69} INFO -   }
[2025-03-26T13:48:49.125+0000] {docker.py:69} INFO -   [25]=>
[2025-03-26T13:48:49.125+0000] {docker.py:69} INFO -   object(stdClass)#27 (3) {
[2025-03-26T13:48:49.126+0000] {docker.py:69} INFO -     ["contador"]=>
[2025-03-26T13:48:49.126+0000] {docker.py:69} INFO -     int(1)
[2025-03-26T13:48:49.127+0000] {docker.py:69} INFO -     ["container"]=>
[2025-03-26T13:48:49.130+0000] {docker.py:69} INFO -     string(8) "
[2025-03-26T13:48:49.131+0000] {docker.py:69} INFO - php-app2"
[2025-03-26T13:48:49.136+0000] {docker.py:69} INFO -     ["timestamp"]=>
[2025-03-26T13:48:49.137+0000] {docker.py:69} INFO -     int(1742996756)
[2025-03-26T13:48:49.137+0000] {docker.py:69} INFO -   }
[2025-03-26T13:48:49.138+0000] {docker.py:69} INFO -   [26]=>
[2025-03-26T13:48:49.138+0000] {docker.py:69} INFO -   object(stdClass)#28 (3) {
[2025-03-26T13:48:49.139+0000] {docker.py:69} INFO -     ["contador"]=>
[2025-03-26T13:48:49.140+0000] {docker.py:69} INFO -     int(1)
[2025-03-26T13:48:49.140+0000] {docker.py:69} INFO -     ["container"]=>
[2025-03-26T13:48:49.140+0000] {docker.py:69} INFO -     string(8) "php-app1"
[2025-03-26T13:48:49.141+0000] {docker.py:69} INFO -     ["timestamp"]=>
[2025-03-26T13:48:49.141+0000] {docker.py:69} INFO -     int(1742996756)
[2025-03-26T13:48:49.141+0000] {docker.py:69} INFO -   }
[2025-03-26T13:48:49.142+0000] {docker.py:69} INFO -   [27]=>
[2025-03-26T13:48:49.145+0000] {docker.py:69} INFO -   object(stdClass)#29 (3) {
[2025-03-26T13:48:49.145+0000] {docker.py:69} INFO -     ["contador"]=>
[2025-03-26T13:48:49.146+0000] {docker.py:69} INFO -     int(1)
[2025-03-26T13:48:49.146+0000] {docker.py:69} INFO -     ["container"]=>
[2025-03-26T13:48:49.147+0000] {docker.py:69} INFO -     string(8) "php-app1"
[2025-03-26T13:48:49.147+0000] {docker.py:69} INFO -     ["timestamp"]=>
[2025-03-26T13:48:49.147+0000] {docker.py:69} INFO -     int(1742996757)
[2025-03-26T13:48:49.148+0000] {docker.py:69} INFO -   }
[2025-03-26T13:48:49.151+0000] {docker.py:69} INFO -   [28]=>
[2025-03-26T13:48:49.152+0000] {docker.py:69} INFO -   object(stdClass)#30 (3) {
[2025-03-26T13:48:49.152+0000] {docker.py:69} INFO -     ["contador"]=>
[2025-03-26T13:48:49.152+0000] {docker.py:69} INFO -     int(1)
[2025-03-26T13:48:49.153+0000] {docker.py:69} INFO -     ["container"]=>
[2025-03-26T13:48:49.153+0000] {docker.py:69} INFO -     string(8) "php-app2"
[2025-03-26T13:48:49.154+0000] {docker.py:69} INFO -     ["timestamp"]=>
[2025-03-26T13:48:49.157+0000] {docker.py:69} INFO -     int(1742996757)
[2025-03-26T13:48:49.157+0000] {docker.py:69} INFO -   }
[2025-03-26T13:48:49.158+0000] {docker.py:69} INFO -   [29]=>
[2025-03-26T13:48:49.158+0000] {docker.py:69} INFO -   object(stdClass)#31 (3) {
[2025-03-26T13:48:49.158+0000] {docker.py:69} INFO -     ["contador"]=>
[2025-03-26T13:48:49.159+0000] {docker.py:69} INFO -     int(1)
[2025-03-26T13:48:49.159+0000] {docker.py:69} INFO -     ["container"]=>
[2025-03-26T13:48:49.160+0000] {docker.py:69} INFO -     string(8) "php-app2"
[2025-03-26T13:48:49.165+0000] {docker.py:69} INFO -     ["timestamp"]=>
[2025-03-26T13:48:49.165+0000] {docker.py:69} INFO -     int(1742996758)
[2025-03-26T13:48:49.166+0000] {docker.py:69} INFO -   }
[2025-03-26T13:48:49.166+0000] {docker.py:69} INFO -   [30]=>
[2025-03-26T13:48:49.167+0000] {docker.py:69} INFO -   object(stdClass)#32 (3) {
[2025-03-26T13:48:49.167+0000] {docker.py:69} INFO -     ["contador"]=>
[2025-03-26T13:48:49.168+0000] {docker.py:69} INFO -     int(1)
[2025-03-26T13:48:49.171+0000] {docker.py:69} INFO -     ["container
[2025-03-26T13:48:49.172+0000] {docker.py:69} INFO - "]=>
[2025-03-26T13:48:49.172+0000] {docker.py:69} INFO -     string(8) "php-app1"
[2025-03-26T13:48:49.172+0000] {docker.py:69} INFO -     ["timestamp"]=>
[2025-03-26T13:48:49.173+0000] {docker.py:69} INFO -     int(1742996760)
[2025-03-26T13:48:49.173+0000] {docker.py:69} INFO -   }
