[2025-03-26T13:49:05.825+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-03-26T13:49:05.875+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: containers1_dag.php_app1 scheduled__2025-03-25T05:55:00+00:00 [queued]>
[2025-03-26T13:49:05.908+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: containers1_dag.php_app1 scheduled__2025-03-25T05:55:00+00:00 [queued]>
[2025-03-26T13:49:05.909+0000] {taskinstance.py:2867} INFO - Starting attempt 1 of 6
[2025-03-26T13:49:06.028+0000] {taskinstance.py:2890} INFO - Executing <Task(DockerOperator): php_app1> on 2025-03-25 05:55:00+00:00
[2025-03-26T13:49:06.081+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=1085) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-03-26T13:49:06.083+0000] {standard_task_runner.py:72} INFO - Started process 1088 to run task
[2025-03-26T13:49:06.079+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'containers1_dag', 'php_app1', 'scheduled__2025-03-25T05:55:00+00:00', '--job-id', '164', '--raw', '--subdir', 'DAGS_FOLDER/containers1_dag.py', '--cfg-path', '/tmp/tmp5wolwatp']
[2025-03-26T13:49:06.092+0000] {standard_task_runner.py:105} INFO - Job 164: Subtask php_app1
[2025-03-26T13:49:06.225+0000] {task_command.py:467} INFO - Running <TaskInstance: containers1_dag.php_app1 scheduled__2025-03-25T05:55:00+00:00 [running]> on host 3d581a580455
[2025-03-26T13:49:06.583+0000] {taskinstance.py:3134} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='andre' AIRFLOW_CTX_DAG_ID='containers1_dag' AIRFLOW_CTX_TASK_ID='php_app1' AIRFLOW_CTX_EXECUTION_DATE='2025-03-25T05:55:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-03-25T05:55:00+00:00'
[2025-03-26T13:49:06.585+0000] {taskinstance.py:732} INFO - ::endgroup::
[2025-03-26T13:49:06.715+0000] {docker.py:345} INFO - Starting docker container from image php-app1
[2025-03-26T13:49:06.723+0000] {docker.py:353} WARNING - Using remote engine or docker-in-docker and mounting temporary volume from host is not supported. Falling back to `mount_tmp_dir=False` mode. You can set `mount_tmp_dir` parameter to False to disable mounting and remove the warning
[2025-03-26T13:49:09.623+0000] {docker.py:69} INFO - array(167) {
[2025-03-26T13:49:09.637+0000] {docker.py:69} INFO -   [0]=>
[2025-03-26T13:49:09.638+0000] {docker.py:69} INFO -   object(stdClass)#2 (3) {
[2025-03-26T13:49:09.640+0000] {docker.py:69} INFO -     ["contador"]=>
[2025-03-26T13:49:09.641+0000] {docker.py:69} INFO -     int(0)
[2025-03-26T13:49:09.658+0000] {docker.py:69} INFO -     ["container"]=>
[2025-03-26T13:49:09.659+0000] {docker.py:69} INFO -     string(8) "php-app1"
[2025-03-26T13:49:09.663+0000] {docker.py:69} INFO -     ["timestamp"]=>
[2025-03-26T13:49:09.810+0000] {docker.py:69} INFO -     int(1742852307)
[2025-03-26T13:49:09.811+0000] {docker.py:69} INFO -   }
[2025-03-26T13:49:09.834+0000] {docker.py:69} INFO -   [1]=>
[2025-03-26T13:49:09.835+0000] {docker.py:69} INFO -   object(stdClass)#3 (3) {
[2025-03-26T13:49:09.835+0000] {docker.py:69} INFO -     ["contador"]=>
[2025-03-26T13:49:09.985+0000] {docker.py:69} INFO -     int(1)
[2025-03-26T13:49:09.986+0000] {docker.py:69} INFO -     ["container"]=>
[2025-03-26T13:49:09.986+0000] {docker.py:69} INFO -     string(8) "php-app2"
[2025-03-26T13:49:09.987+0000] {docker.py:69} INFO -     ["timestamp"]=>
[2025-03-26T13:49:09.987+0000] {docker.py:69} INFO -     int(1742852309)
[2025-03-26T13:49:09.987+0000] {docker.py:69} INFO -   }
[2025-03-26T13:49:10.023+0000] {docker.py:69} INFO -   [2]=>
[2025-03-26T13:49:10.028+0000] {docker.py:69} INFO -   object(stdClass)#4 (3) {
[2025-03-26T13:49:10.030+0000] {docker.py:69} INFO -     ["contador"]=>
[2025-03-26T13:49:10.033+0000] {docker.py:69} INFO -     int(1)
[2025-03-26T13:49:10.036+0000] {docker.py:69} INFO -     ["container"]=>
[2025-03-26T13:49:10.038+0000] {docker.py:69} INFO -     string(8) "php-app1"
[2025-03-26T13:49:10.038+0000] {docker.py:69} INFO -     ["timestamp"]=>
[2025-03-26T13:49:10.039+0000] {docker.py:69} INFO -     int(1742852311)
[2025-03-26T13:49:10.044+0000] {docker.py:69} INFO -   }
[2025-03-26T13:49:10.045+0000] {docker.py:69} INFO -   [3]=>
[2025-03-26T13:49:10.045+0000] {docker.py:69} INFO -   object(stdClass)#5 (3) {
[2025-03-26T13:49:10.046+0000] {docker.py:69} INFO -     ["contador"]=>
[2025-03-26T13:49:10.046+0000] {docker.py:69} INFO -     int(1)
[2025-03-26T13:49:10.047+0000] {docker.py:69} INFO -     ["container"]=>
[2025-03-26T13:49:10.047+0000] {docker.py:69} INFO -     string(8) "php-app2"
[2025-03-26T13:49:10.048+0000] {docker.py:69} INFO -     ["timestamp"]=>
